,year,month,time,CGR,tmp_cru,pre_cru,pre_gpcc,tws_grace,nina34,nina3,nina4,eruption
2013-11-01,2013,11,2013-11-01,-0.27809285400696937,-0.0036875662938150033,0.03629675338761029,1.5101027563206062,-0.6208897624501883,-0.2208039262066377,-0.36735410985835376,-0.1569974763672519,0
2013-12-01,2013,12,2013-12-01,0.355697474148734,-0.029392486564184084,1.3904779668762288,2.7735365207959592,0.33170663789834265,-0.21427169948430314,-0.343605726108591,-0.16763712343289106,0
2014-01-01,2014,1,2014-01-01,-0.07568753191848909,-0.045588194574365526,1.109485699116188,2.7527299240943544,1.2361675199748525,-0.21107730943836595,-0.32487135379357096,-0.17663145464586053,0
2014-02-01,2014,2,2014-02-01,-2.2536742445723394,-0.08370955982246303,0.8214878425891424,2.659363191242656,2.0212232273885267,-0.21954961953876373,-0.3444703882220266,-0.15562582984353704,0
2014-03-01,2014,3,2014-03-01,-0.10724112992873303,-0.11375225742072753,0.23675366556747968,2.208241362986241,2.9746692929541214,-0.22217518510263945,-0.3615276469326968,-0.10205628302518663,0
2014-04-01,2014,4,2014-04-01,1.2079689065041435,-0.09604295504306587,0.350626187696534,1.9018264971104821,3.7057652752330714,-0.1948142568235663,-0.32696016535601796,-0.05105078166676119,0
2014-05-01,2014,5,2014-05-01,-0.7781488159598244,-0.10189154683521318,-0.1629646260170058,1.52813442865601,4.319059947496528,-0.13494890549645422,-0.2273788128379778,0.011642632884031945,0
2014-06-01,2014,6,2014-06-01,0.6648578533281595,-0.08745765055013122,-0.6823639981400178,0.7745714190587163,4.55816451515424,-0.08092145218139768,-0.10947817034614542,0.06014795225481656,0
2014-07-01,2014,7,2014-07-01,-1.172163130102068,-0.07717516061252105,-1.115918801129426,-0.6999131077416928,4.3566147788005,-0.05355625937018978,-0.025730326748663625,0.09117449763995594,0
2014-08-01,2014,8,2014-08-01,-1.113659833030798,-0.05562983948126893,-1.5254081376707052,-1.206729636419744,4.08451647388225,-0.024528991967720473,0.04300345843890421,0.1263462475341176,0
2014-09-01,2014,9,2014-09-01,-1.055158252217692,-0.058080345889620466,-1.953237298834992,-1.7507918174381563,3.794390904071933,0.014498164120171138,0.10090380636386018,0.16735119052844433,0
2014-10-01,2014,10,2014-10-01,-0.1231841655607675,-0.042590694023269204,-2.6546552404854413,-2.125741617010279,3.3869084004031498,0.06769637066485618,0.16465135156317626,0.21004400007425778,0
2014-11-01,2014,11,2014-11-01,-0.597185970663975,-0.03042644681048734,-3.05958399872644,-2.9153588514749598,2.843605737968723,0.14172327509623842,0.24505148156050602,0.2668819619359921,0
2014-12-01,2014,12,2014-12-01,-0.5811151674520763,-0.022458387156323256,-4.012402771842705,-3.523548593884045,2.2160752339014116,0.21492121751083204,0.31213214095349223,0.3345744431131489,0
2015-01-01,2015,1,2015-01-01,-0.39482037307472484,-0.047951889747676335,-4.208930663870875,-3.7821777213120873,1.4365841968422348,0.2981144948046775,0.3766987031076375,0.41141204148814453,0
2015-02-01,2015,2,2015-02-01,-0.10202731340521631,-0.012798557544850042,-4.6243033143406445,-4.38511457874305,0.35442881956780337,0.3846409406010162,0.44626514041287907,0.4774161039679464,0
2015-03-01,2015,3,2015-03-01,-1.065412496497404,-0.004710844961907268,-4.265652063630549,-4.374626024270103,-0.8183293085979786,0.4470141394942707,0.48087342529165444,0.5284841058225989,0
2015-04-01,2015,4,2015-04-01,-1.0495227519711354,-0.03183819543316618,-4.4120928780248425,-4.784011970137593,-1.8199800392036352,0.49854024433733823,0.5279396160795955,0.5803210850241698,0
2015-05-01,2015,5,2015-05-01,-0.3092601491369369,-0.015400514279256872,-4.955726279435018,-5.401285828515146,-2.7208209619655923,0.5484040334982517,0.5741863404204077,0.6138458957756672,0
2015-06-01,2015,6,2015-06-01,-1.6991738540758061,-0.011670540386646777,-4.818727090081357,-5.653166893341508,-3.392421836265421,0.6274297512201868,0.6504189335046537,0.6573490714780806,0
2015-07-01,2015,7,2015-07-01,-0.3199146019277339,0.01059695280382833,-5.265245731214878,-6.354119991859595,-4.289949791472657,0.7539598168104454,0.778332065303257,0.7183734094169392,0
2015-08-01,2015,8,2015-08-01,-0.8791317833922696,0.04354974719665461,-5.7906659384372725,-7.45055352086189,-5.497436210155187,0.917151782929635,0.937064388062215,0.7793760793019855,0
2015-09-01,2015,9,2015-09-01,-0.13905074349899516,0.08086570299792817,-6.7733608215869445,-8.705548371876148,-7.250315547561677,1.0770101927259534,1.1141299058648564,0.8345451466616699,0
2015-10-01,2015,10,2015-10-01,-0.03779660007155061,0.11799915979821696,-7.6039659493822205,-10.177704647250051,-9.171216899230535,1.236872951892536,1.2837093077552137,0.8839020454218935,0
2015-11-01,2015,11,2015-11-01,1.1069809145992169,0.13676234721549135,-8.28366722491203,-10.77484633955669,-10.9037892557111,1.4008975725293178,1.4557745547192882,0.9424038957046845,0
2015-12-01,2015,12,2015-12-01,1.3360316303000799,0.14416127396309059,-9.253002048803555,-11.790247934903324,-13.110047887215583,1.5632598813390468,1.635353696767684,0.992593583345032,0
2016-01-01,2016,1,2016-01-01,0.41470558725101014,0.18906710676602412,-9.285422116951201,-12.915523293088638,-15.329658612542206,1.7347840285860572,1.8215853454438329,1.031094860185874,0
2016-02-01,2016,2,2016-02-01,2.858777725738589,0.2038601806815501,-9.41105787620475,-13.067708367374518,-17.02051186905819,1.8879745970881605,1.9811501964777067,1.059595838518957,0
2016-03-01,2016,3,2016-03-01,2.044298397222197,0.2533272095613125,-9.774484809445699,-12.965154824912243,-18.60718017863563,1.983674151969494,2.0999096724251323,1.0731394908402858,0
2016-04-01,2016,4,2016-04-01,4.01976700004417,0.31813250468698623,-9.859600926564621,-12.736129133957169,-20.134781552807162,2.0010309060467177,2.0986409455408594,1.0524732145126463,0
2016-05-01,2016,5,2016-05-01,2.9495090642560364,0.31560426260210456,-9.412534427343765,-12.160403670009957,-21.594324231982743,1.9492253757147076,2.0173861481164588,1.0176614713707834,0
2016-06-01,2016,6,2016-06-01,3.519174057994602,0.29340236734769287,-9.075749405653985,-11.29599945254698,-22.73773803138436,1.848248302741913,1.884450519537767,0.9728279213099014,0
2016-07-01,2016,7,2016-07-01,1.618212625106201,0.2721836754172091,-7.932458795352208,-10.022197949837238,-23.055977660415586,1.686442293876038,1.6790288352867277,0.9113489214374113,0
2016-08-01,2016,8,2016-08-01,2.0600740025698374,0.26162975789342613,-7.3854521998800085,-8.866880316521994,-23.0689955387544,1.4771313934455252,1.4602596540076758,0.8231814269674228,0
2016-09-01,2016,9,2016-09-01,2.2037335421631243,0.22643016613053701,-6.055461847701551,-7.031231147205478,-22.27575777869555,1.2444869099646647,1.2298237015523992,0.713346955397673,0
2016-10-01,2016,10,2016-10-01,1.9641668321045955,0.19890576461760973,-5.092327314445086,-5.113421606773033,-20.826235826456333,0.9860135179153459,0.9644017176829766,0.5860337311926618,0
2016-11-01,2016,11,2016-11-01,2.2782227612595074,0.1875507387546395,-4.7059511201936255,-4.60457944676428,-19.957697747866924,0.6958685492655519,0.6756322427010065,0.42703198526803354,0
2016-12-01,2016,12,2016-12-01,0.41985256396242066,0.21404864512797883,-3.7866431470650554,-3.3522201483230676,-18.561064856202456,0.4323946932325584,0.39937675430848685,0.2963848428190075,0
2017-01-01,2017,1,2017-01-01,2.6509048989762958,0.20670910662441472,-2.9463722491389746,-1.3795344092056374,-16.35733870973744,0.18224925203036207,0.17644044911028578,0.18071582992516885,0
2017-02-01,2017,2,2017-02-01,0.025555416128990593,0.17001439997728635,-1.6537697243548664,0.21550881516361575,-13.823814162279277,-0.012896423283948234,0.046837405016438106,0.07087984897789101,0
2017-03-01,2017,3,2017-03-01,0.19103174588076666,0.11360653951524441,-0.47188199238093376,1.1175379185328684,-10.932951138675572,-0.1455281986012365,-0.051890131464616775,-0.02139161639251938,0
2017-04-01,2017,4,2017-04-01,-1.6462211773475373,0.06587606872412477,0.33517013487781977,1.5948747402961907,-8.26900563111249,-0.20317430750762125,-0.06649329214022869,-0.07872816332148494,0
2017-05-01,2017,5,2017-05-01,-0.8633999112045847,0.062427428615403124,1.2797959908117977,2.525087336663285,-5.936052936651738,-0.19748258099308186,-0.04024908705522513,-0.10771004717374584,0
2017-06-01,2017,6,2017-06-01,-0.655856365316255,0.06190921176723324,1.339537460447263,2.6552648370794794,-3.986515687012285,-0.16679578894195066,-0.024019006466111548,-0.11421383531233428,0
2017-07-01,2017,7,2017-07-01,0.7233614945491145,0.06508306845793765,1.182727562930001,3.177220266932829,-2.4013275373230734,-0.1061044735120446,0.029725123266907766,-0.10569627010967828,0
2017-08-01,2017,8,2017-08-01,0.9948015304564457,0.06317169669696171,1.0925370238257504,3.2655606740784924,-1.4426994903927026,-0.07125143232132708,0.05262180672165426,-0.09470062249537531,0
2017-09-01,2017,9,2017-09-01,-0.13956020971912042,0.0719156700828612,0.7016597491253358,2.9437881632138794,-0.9612323177867239,-0.058898597972496095,0.013851801797384128,-0.07787192456712522,0
2017-10-01,2017,10,2017-10-01,-0.8051474501878604,0.06662462274740638,1.134148384427577,3.084654336212531,-0.5743307105263424,-0.044041209997123576,9.586916696108227e-05,-0.058521838933576625,0
2017-11-01,2017,11,2017-11-01,-1.7478126679430535,0.03779462035168063,1.656113254187993,4.124103970307493,0.20524623802684516,-0.06168877252393956,-0.038674157470503914,-0.054193690929531024,0
2017-12-01,2017,12,2017-12-01,-0.11300326350980838,0.009406089881851987,1.911593197103095,4.045865309914012,0.6842172135233691,-0.10183176224087032,-0.101596764377794,-0.08234413311459901,0
2018-01-01,2018,1,2018-01-01,-1.332571939237754,-0.0355447962562101,1.9930168769698586,4.145663069962175,0.7876503418910499,-0.1478130419031787,-0.19370011849128121,-0.10634985942987887,0
2018-02-01,2018,2,2018-02-01,-1.167642366644065,-0.013692826228513422,1.9958774879295902,3.684072768825705,0.46009180020832385,-0.20629451179299635,-0.30413679264822463,-0.1286891907069987,0
2018-03-01,2018,3,2018-03-01,-0.7891849011602472,0.0006978087436144698,1.3098987625332863,3.237164376136528,-0.15180174072125396,-0.27559514016402586,-0.41119785769761974,-0.14513032378171498,0
2018-04-01,2018,4,2018-04-01,-2.5412586556885723,-0.0077416044401699136,1.1536661101869639,3.5547450178371474,-0.2933953160732541,-0.3365769637758419,-0.5008011550525767,-0.14913683293352545,0
2018-05-01,2018,5,2018-05-01,-1.8649575003199934,-0.026999565112790558,0.6501988462051129,2.803632490736108,-0.08475857610656323,-0.38422083728092665,-0.5528903374421393,-0.15228854649064033,0
2018-06-01,2018,6,2018-06-01,-1.10363469166909,-0.04806809077546648,0.9253742993991181,2.379796388764588,0.21674056542892828,-0.40936968331036305,-0.5574935672333126,-0.1596289102941704,0
2018-07-01,2018,7,2018-07-01,-1.8331368640089705,-0.06389183909199087,0.9297721524963307,1.6934722686286856,0.36823896540249645,-0.42034723037046645,-0.5520826744123759,-0.16278112514000503,0
2018-08-01,2018,8,2018-08-01,-1.263517498041489,-0.10223730239496553,0.9181177431865524,1.51530554210383,1.040611919094828,-0.39966309111872195,-0.5366858173164962,-0.13262200386913336,0
2018-09-01,2018,9,2018-09-01,-0.6299998866973351,-0.11432822830586409,0.7853758150444927,0.8480378915470164,1.9653477799345023,-0.3248124600168057,-0.447955576580369,-0.08162980881609266,0
2018-10-01,2018,10,2018-10-01,-0.14540709924633832,-0.126193473997198,0.529853178015327,0.4208393261558774,2.403151568449986,-0.20329050946879934,-0.3258778730583481,0.01355056414398717,0
2018-11-01,2018,11,2018-11-01,0.9780070449469518,-0.11496107637204683,0.30982352770652444,-0.5480988942905539,2.612469252858639,-0.047606886583278496,-0.1613141901841331,0.12287558552838057,0
2018-12-01,2018,12,2018-12-01,-0.3692035329186423,-0.11701409183508305,0.5132206822942389,-0.7237987157317303,3.2076938988303945,0.10808140115645576,0.0165969574446206,0.24138880352948022,0
2019-01-01,2019,1,2019-01-01,0.92460712394993,-0.06868103107434692,-0.3946549817311066,-2.4184513520378736,3.1608860172714928,0.24376468447793284,0.16449409331101278,0.3407133229343269,0
2019-02-01,2019,2,2019-02-01,2.11191600152313,-0.06914109159103399,-1.5149651118981426,-3.698170341098671,2.652028935583637,0.3677811293366202,0.2882246271716319,0.4283709228782796,0
2019-03-01,2019,3,2019-03-01,0.296454745383552,-0.07947761613384852,-1.4603855584880778,-4.153859951146362,1.5543074570643016,0.5018119647755238,0.41866409194083615,0.49942703404016625,0
2019-04-01,2019,4,2019-04-01,1.3559602266144801,-0.06559268622656222,-1.8609829093426,-4.498879618060654,-0.10620992906522986,0.5958280851463901,0.5157280899585187,0.5404174919135055,0
2019-05-01,2019,5,2019-05-01,2.0535412480097435,-0.05888111333266055,-2.0178257973751075,-4.884928305535034,-1.8213915772388454,0.6581822348161722,0.5844728890931782,0.571429528747241,0
2019-06-01,2019,6,2019-06-01,1.4942432099118037,-0.034752174901796995,-2.4394258274061973,-5.203943788897455,-3.114894528067488,0.6921980258019529,0.5998703685171546,0.6015861723702257,0
2019-07-01,2019,7,2019-07-01,1.2759208246642098,-0.022050355289616408,-2.904270065403222,-6.028534070467806,-4.529366764738568,0.7112185278254443,0.5819486518031132,0.6450977503214481,0
2019-08-01,2019,8,2019-08-01,1.163919267999889,-0.003323571161195804,-2.9444072666805257,-5.606064352536363,,0.7069006663951583,0.5598462957933459,0.6610872608092527,0
2019-09-01,2019,9,2019-09-01,1.2436159264732016,0.002512599033493712,-2.7074827405417565,-5.521162282139421,,0.6700826482035054,0.5077440309463264,0.6604098743878969,0
2019-10-01,2019,10,2019-10-01,0.17328841605013512,0.006303298750668762,-1.8793526601879984,-4.749729454997627,,0.6349360338844641,0.45815590981506404,0.6430874582487066,0
2019-11-01,2019,11,2019-11-01,-0.44991842624373457,0.020013903285004575,-2.0824115850341163,-5.777575690083621,,0.6031177206663694,0.41022050806308336,0.6290763014511036,0
2019-12-01,2019,12,2019-12-01,0.4819506841390466,0.038973191671073215,-2.497045401871289,-6.283287449164353,,0.5721374973433565,0.3531325888610174,0.6250868071481278,0
2020-01-01,2020,1,2020-01-01,0.17824035896238777,0.019340817351603756,-1.881102490039285,,,0.5678189104605454,0.3210307420498604,0.631908571319655,0
2020-02-01,2020,2,2020-02-01,-0.2532717292354332,0.009218416900565407,-1.5235869921216565,,,0.539333527290896,0.27976235167287355,0.6370634700082934,0
2020-03-01,2020,3,2020-03-01,0.12497020944302895,0.027033622138773472,-1.885131378797841,,,0.5116911759863726,0.2426888141810492,0.6455952990329822,0
2020-04-01,2020,4,2020-04-01,0.8436547227989408,0.025778741015466178,-1.7118467776555355,,,0.4898722289714999,0.21892068338282833,0.6449165025809822,0
2020-05-01,2020,5,2020-05-01,-0.14148450995028972,0.020462179407375214,-2.1317182100808525,,,0.42139142495723614,0.1493333834868651,0.6067594370087263,0
2020-06-01,2020,6,2020-06-01,-0.1257034323464361,0.01577224528393656,-1.9233656290707613,,,0.3554056073539106,0.07473221342475402,0.5652469738473888,0
2020-07-01,2020,7,2020-07-01,0.2736540202038369,0.009108118128280385,-1.423823715616634,,,0.30109128863940315,0.03347854658481994,0.500422937227284,0
2020-08-01,2020,8,2020-08-01,0.1829316831058485,0.012363301562510753,-0.7446065927646836,,,0.24843863412333952,0.008877702019297246,0.4197435126536738,0
2020-09-01,2020,9,2020-09-01,0.518207618821295,0.01466896564845871,-0.1561146383305827,,,0.1766192400646367,-0.051556298344818896,0.3248972875415788,0
2020-10-01,2020,10,2020-10-01,0.5341601110925778,0.018459750931580643,-0.6920932293679786,,,0.03147137890620749,-0.1569761220074806,0.19507286676388297,0
2020-11-01,2020,11,2020-11-01,0.27303266546348937,0.0028188718809958324,-0.3747355810066414,,,-0.130348130742289,-0.2857430827384439,0.0560597445486985,0
2020-12-01,2020,12,2020-12-01,-0.5204181024397934,-0.00487398209867973,-0.4373644484507301,,,-0.2696627524270134,-0.37449586395771484,-0.10043154425937006,0
2021-01-01,2021,1,2021-01-01,-1.2927489038167,0.0014238497390904326,-0.36479673312376193,,,-0.4031490072879335,-0.4449290882228341,-0.2594448520311868,0
2021-02-01,2021,2,2021-02-01,-0.23328140093355532,-0.02109241600168893,-0.18591743135142935,,,-0.5174686216738661,-0.5145287635527663,-0.40512490363315656,0
2021-03-01,2021,3,2021-03-01,0.8054200518808003,-0.04705130469179086,0.7862475385369632,,,-0.6242734499006491,-0.5890863439751185,-0.5224058674383121,0
2021-04-01,2021,4,2021-04-01,0.16088434214686753,-0.07797678561637511,0.8200763883768885,,,-0.7144264237740305,-0.6778522577604238,-0.6022527019242331,0
2021-05-01,2021,5,2021-05-01,-1.5058743959328371,-0.08715802385954058,0.6820689024918087,,,-0.7304077986851941,-0.6974373285955139,-0.6279109726175411,0
2021-06-01,2021,6,2021-06-01,-0.36121340605682817,-0.10300645114807166,0.6754308275423695,,,-0.7255607706071293,-0.6670361119812057,-0.6502578880739648,0
2021-07-01,2021,7,2021-07-01,-0.43047532831422974,-0.10617981610176164,0.6051817942938562,,,-0.7332087978295804,-0.6449540587788709,-0.6692495527337448,0
2021-08-01,2021,8,2021-08-01,-1.8205176201081887,-0.10142610354486836,0.658217503232023,,,-0.7283617433319126,-0.632052361902163,-0.6674298470111304,0
2021-09-01,2021,9,2021-09-01,-1.6343615740260886,-0.10222589969441043,0.33746515740547833,,,-0.7051813343518631,-0.585817082840418,-0.6672768189612927,0
2021-10-01,2021,10,2021-10-01,-0.25522827110107427,-0.1021821550890209,0.9922553448509068,,,-0.6786626347822472,-0.5595676488234446,-0.6621018491279693,0
2021-11-01,2021,11,2021-11-01,-1.4109754900624625,-0.09703447535872001,1.6211161047875955,,,-0.6388155055210666,-0.5449985402274813,-0.6444488218445059,0
2021-12-01,2021,12,2021-12-01,-0.20224534536702432,-0.09429010311290864,2.019494458368009,,,-0.6314634144371151,-0.5829152897311911,-0.6234405073399036,0
2022-01-01,2022,1,2022-01-01,0.21820417220158483,-0.10836111346356203,1.7420350475242137,,,-0.6266162197507265,-0.6408456799023943,-0.5674541236860435,0
2022-02-01,2022,2,2022-02-01,-0.042947969688365006,-0.1276560482793373,1.887866693892172,,,-0.6176023221234268,-0.6754424814662261,-0.5189677206541864,0
2022-03-01,2022,3,2022-03-01,-2.9660642344098265,-0.13035037543613648,1.5858415547260056,,,-0.6319069414966103,-0.6791641046633496,-0.5229154652941449,0
2022-04-01,2022,4,2022-04-01,-2.9077195366559794,-0.10948751649301153,1.6847915096756945,,,-0.6645596385519688,-0.6904270887635009,-0.5569290135429454,0
2022-05-01,2022,5,2022-05-01,-1.4220972189192784,-0.10934325382364019,2.067737930036472,,,-0.7188740401908953,-0.7316759729886442,-0.6067539233970161,0
2022-06-01,2022,6,2022-06-01,-1.1507557966425683,-0.12432600377855663,2.4958624217373853,,,-0.7581933292827024,-0.772938462993419,-0.654100741573097,0
2022-07-01,2022,7,2022-07-01,-1.283936656239858,-0.13509503310826854,2.900017557614012,,,-0.7833409936768446,-0.7908535407005814,-0.7172589184781534,0
2022-08-01,2022,8,2022-08-01,0.37190147267737306,-0.16123989454292503,3.199981112779118,,,-0.8201602128364869,-0.8096155481980948,-0.7854389975397276,0
2022-09-01,2022,9,2022-09-01,0.1959379184201755,-0.19447418417528423,3.936735529613335,,,-0.8636460666207681,-0.8542106499634986,-0.8386190378269054,0
2022-10-01,2022,10,2022-10-01,-1.5347477751584073,-0.21704627877306604,3.7427146700263165,,,-0.8679603063235868,-0.8821250417277826,-0.8717771039952549,0
2022-11-01,2022,11,2022-11-01,-0.13451466072326412,-0.2586688525678408,3.474226024837181,,,-0.8647794407517918,-0.8750530219195849,-0.8982904007114957,0
2022-12-01,2022,12,2022-12-01,-0.5233035913429505,-0.2793762489666839,3.285990814748127,,,-0.8474269710724938,-0.8379669850007349,-0.9072817269479087,0
2023-01-01,2023,1,2023-01-01,-2.6162738367339555,-0.292366946065334,4.050369530925817,,,-0.8292460713596129,-0.775894535581166,-0.9321282838893312,0
2023-02-01,2023,2,2023-02-01,-3.1969458019104167,-0.2607479121485534,3.7537312836570496,,,-0.793565163239844,-0.6896552126617684,-0.9478081402675558,0
2023-03-01,2023,3,2023-03-01,-0.731180030985239,-0.2629317196962966,3.3633144869959506,,,-0.7220361695333158,-0.6042076966446435,-0.9117555109156386,0
2023-04-01,2023,4,2023-04-01,1.1589447025233532,-0.27132300228968304,3.153937782895742,,,-0.6180219320021367,-0.4888013378971225,-0.832435312196607,0
2023-05-01,2023,5,2023-05-01,0.9618476161845377,-0.2529419037878273,2.775681149112141,,,-0.4873361238485976,-0.33171436771019536,-0.7414264962188706,0
2023-06-01,2023,6,2023-06-01,0.3385688938230107,-0.20160974816266403,1.9447998603094694,,,-0.3549885887586572,-0.15964099813388677,-0.635439591556356,0
2023-07-01,2023,7,2023-07-01,0.8443684439080534,-0.16742439776057133,1.508837894806282,,,-0.21263616569034932,0.01744628543606326,-0.4960974148355898,0
2023-08-01,2023,8,2023-08-01,-0.11971377250003723,-0.11783623237984575,-0.0433432954559545,,,-0.019455369229212552,0.23951995804208814,-0.3284438273192716,0
2023-09-01,2023,9,2023-09-01,0.002502222433332202,-0.06605860527247981,-1.2695292967766263,,,0.20289204272249045,0.49409376864350707,-0.13829024176028662,0
2023-10-01,2023,10,2023-10-01,1.0407966355429477,-0.027094896902460197,-2.3891519663790044,,,0.42857765215940463,0.7653481154692839,0.05688526238576286,0
2023-11-01,2023,11,2023-11-01,0.8435090862975116,0.03885638644950218,-3.4479217829150635,,,0.6717582681032773,1.0182555008403962,0.26453882259498424,0
2023-12-01,2023,12,2023-12-01,0.5825000548303703,0.07386081452795867,-4.064062353207411,,,0.9116104014107637,1.2545100633301152,0.4588809550080968,0
2024-01-01,2024,1,2024-01-01,1.5567089326848784,0.12428307350726675,-4.648711139050546,,,1.1222908527024342,1.4549176544672695,0.6415344615798253,0
2024-02-01,2024,2,2024-02-01,3.4894159859304716,0.15955210998118563,-4.443043366995788,,,1.2871378752059406,1.5894920051797188,0.7916879308938527,0
2024-03-01,2024,3,2024-03-01,3.8036822186545742,0.21027160456156913,-5.024773659959565,,,1.390328008142656,1.6332605618751113,0.8943852233877125,0
2024-04-01,2024,4,2024-04-01,1.26338572874635,0.25282684087900864,-5.067451803712373,,,1.442674827553613,1.6353350737338734,0.9595386043365697,0
2024-05-01,2024,5,2024-05-01,0.6189680239857898,0.2776813424845098,-4.294179030506408,,,1.4233598144900288,1.5490900491461663,0.9997138692265508,0
2024-06-01,2024,6,2024-06-01,1.3162679227641876,0.2725526068664724,-3.6651728790676152,,,1.3673730753399191,1.421164704106515,1.0098671432732171,0
2024-07-01,2024,7,2024-07-01,2.3545467215166602,0.252976536734684,-3.2315180420017633,,,1.2855578377670474,1.2757531431908502,0.9933756319600111,0
2024-08-01,2024,8,2024-08-01,1.4756430076151643,0.23866823638701418,-2.693449450834722,,,1.1629041950125698,1.0844945925757494,0.9493621214584266,0
2024-09-01,2024,9,2024-09-01,1.9386374605067476,0.23290777854102884,-2.494760558750126,,,1.007750429686285,0.8924027696702921,0.8678485488691572,0
2024-10-01,2024,10,2024-10-01,1.9971109956420952,0.22331746362799054,-1.5433367737006747,,,0.8417681742757027,0.6994913848526427,0.7746901933136915,0
2024-11-01,2024,11,2024-11-01,1.629401853964291,0.18869693031912727,-0.7670350289530521,,,0.6524475012777702,0.5107330117828024,0.6581764981089345,0
2024-12-01,2024,12,2024-12-01,1.9434719221128032,0.15902052636408148,-0.2825313172100641,,,0.4331316812655102,0.3094884057008786,0.5091846919092016,0
2025-01-01,2025,1,2025-01-01,2.5981592129460136,,,,,0.2204774393943299,0.1298968156019924,0.3343375448614751,0
2025-02-01,2025,2,2025-02-01,-0.19775529494477317,,,,,0.05782308140510973,0.004471952403570692,0.1853236739856276,0
2025-03-01,2025,3,2025-03-01,0.2870720000984308,,,,,-0.035649769509289525,-0.027578409037733342,0.07387561460509912,0
2025-04-01,2025,4,2025-04-01,1.0482541005278518,,,,,-0.11163767397318039,-0.06550315472848978,-0.017638357708578856,0
2025-05-01,2025,5,2025-05-01,2.065215742932642,,,,,-0.14178736162956204,-0.060914138749519384,-0.08079708741490765,0
2025-06-01,2025,6,2025-06-01,0.12129438274174476,,,,,-0.16194214232540222,-0.04550542578365188,-0.1264778203676181,0
2025-07-01,2025,7,2025-07-01,-0.6935472983712967,,,,,-0.177092027810951,-0.03591628682389482,-0.16713663572214457,0
2025-08-01,2025,8,2025-08-01,-0.3370720651003438,,,,,-0.19724700812804824,-0.033007445148388326,-0.21448411860481725,0
2025-09-01,2025,9,2025-09-01,-0.6621985422212688,,,,,-0.2149020865542977,-0.058431870236777754,-0.25016497341764216,0
2025-10-01,2025,10,2025-10-01,-0.34814513612465214,,,,,-0.23421892068764716,-0.0796758734664028,-0.2949905665129919,0
2025-11-01,2025,11,2025-11-01,-0.09817494085769729,,,,,-0.27187418669902225,-0.11926683220079265,-0.3490048244543852,0
2025-12-01,2025,12,2025-12-01,-1.2112247319626515,,,,,-0.2778578660919103,-0.15384403891642195,-0.35383048181271937,0
2026-01-01,2026,1,2026-01-01,-1.4724578175007523,,,,,-0.2646799808416505,-0.18260152922613426,-0.3153448034618831,0
2026-02-01,2026,2,2026-02-01,-0.8603925542083446,,,,,-0.251502186765019,-0.19302561713888677,-0.2560258227514416,0
