ACCESS-ESM1-5,CanESM5,CESM2,MPI-ESM1-2-LR
26.342879297272336,27.15282503195989,26.914679141504273,25.299146976025167
26.953137371816073,26.687518303972436,25.84255625663228,25.25591594629743
27.043422152877664,26.103463129195315,25.172162150243256,24.88315441463861
26.859157384441907,25.512618256395584,24.31441678782228,24.098628846079425
26.712346073579695,25.260088842665038,23.54713529851906,24.44504953023699
26.4064186060877,25.29580086660418,22.891953297375032,24.538961943560214
26.03496437935268,25.16459881827238,22.64459326413963,24.120390201448213
25.70253879987995,24.935753987522347,22.737056656075463,23.638645631548844
25.837427415612257,24.894764085217055,23.108444724174877,23.167006758032983
26.480453164397932,25.399655210727015,23.806079101026913,23.755368325569872
26.732329462557846,25.65298648088255,24.722400073704183,24.129763687154394
26.96471955942608,26.028060546415045,25.304066032769352,24.81545737457212
27.659344331462844,26.284032358095093,25.741199865481907,25.44705606573283
28.037366632074605,26.062039699262236,26.060914323204376,25.626870964489207
27.678560410972253,26.012623548020763,25.99430343433285,24.96255004146009
27.28343708219854,25.85908755560817,25.893923682099466,24.483958869655055
26.90886007616196,25.87476066502867,25.488212186466807,24.643440473820682
26.686447510601685,26.012213986630233,25.382189413439757,24.790382243570956
26.66905941553876,26.248423260336406,25.666699403922987,24.91197957077868
26.62706973453707,26.266209438758217,25.98635848245331,24.99091689498249
26.55035747667488,26.660208720904876,26.11095818600479,24.991355890356157
26.490976871959834,27.131732274144206,26.838061900976196,25.455598355500364
25.891015822313957,27.10469852726174,27.37309788284653,26.18369102450678
26.64390208873462,27.73534368603869,27.95027148010032,26.802723623980718
27.770357541384918,27.87368389249933,28.266349884315897,26.890688854845347
27.75328793189164,27.539052989550004,28.214953170743204,26.815260838170875
27.639852057511902,27.05647073290259,27.836083032649285,26.22059080375958
26.86461351093491,26.306418740900487,27.056494577381866,25.41828342522102
26.365996234769387,25.822973117601816,26.6381211911474,25.06938722399808
26.15717411278424,25.644066151834267,26.454030574574553,24.817991248314183
25.635070249988047,25.854431362026332,26.50326778429929,25.24419800027384
25.234422981132766,25.747644369009294,26.456336023383802,25.122981434362444
25.096876791044583,25.712911340848617,26.49732193885611,24.83808799617846
25.182157573316026,25.464363706127326,26.82981088986631,25.15290530151608
25.645782558876483,25.480458351836763,27.345479452000397,25.604071053601658
25.660198450490924,26.38982228533939,27.476871312139902,26.393857357291125
25.960368999036245,26.854498008020244,27.78799398906153,26.494971962885636
26.542924140099043,26.556915297431118,27.846777720678094,26.114686418017246
26.652467994889285,26.11399642584337,27.74353942906964,25.114695279204746
26.609751634325765,25.650554972822896,27.133011341382396,24.59201102462595
26.369177444067525,25.565013981969717,26.949988604786665,24.3745109742267
26.017840357173906,25.683980134522248,27.393093452626697,24.707447147232184
25.424766691134696,25.6798663169704,27.738144919813614,24.445155421516585
25.141034007595856,25.725614025039512,27.860588287070502,23.93229840378532
24.927720408026996,25.693694547842615,27.938870645487917,23.875068254983127
25.223472801460936,25.54481715182377,27.982904592520036,23.995867699491313
25.870230406131306,25.91566254965672,27.926901309978003,24.538882400857418
26.33092063581342,26.570556628868367,27.830562580267507,25.3291542761044
26.625590446874934,26.868945866824944,27.50721495374789,25.485017083981422
27.082189748389567,26.299493800213426,26.96584524085689,25.230186458186548
27.085890250285303,25.804061043153123,26.43132670952438,24.32340178613668
27.08578584916531,25.389351960527417,25.252068394881004,23.81014902361484
27.0085489148801,25.109755159876073,24.638967879326376,23.865372500638376
26.955048684484815,25.081873649021052,24.410115715870162,24.141516503750793
26.784661664991575,25.383467971736092,24.67333233106171,24.14432092782345
